"_id","_index","_score","_type","device_cid",id,"phenomenonTime.instant","result.valueLocationGps","result.valueNumeric",resultTime
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:44:39.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:44:39.860-04:00","Jun 10, 2022 @ 11:44:39.860 -04:00","-",67,"Jun 10, 2022 @ 11:44:45.739 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:44:27.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:44:27.860-04:00","Jun 10, 2022 @ 11:44:27.860 -04:00","-",67,"Jun 10, 2022 @ 11:44:31.696 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:44:22.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:44:22.860-04:00","Jun 10, 2022 @ 11:44:22.860 -04:00","-",67,"Jun 10, 2022 @ 11:44:25.672 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:44:07.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:44:07.860-04:00","Jun 10, 2022 @ 11:44:07.860 -04:00","-",67,"Jun 10, 2022 @ 11:44:11.627 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:43:56.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:43:56.860-04:00","Jun 10, 2022 @ 11:43:56.860 -04:00","-",67,"Jun 10, 2022 @ 11:44:01.595 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:43:46.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:43:46.860-04:00","Jun 10, 2022 @ 11:43:46.860 -04:00","-",68,"Jun 10, 2022 @ 11:43:51.536 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:43:42.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:43:42.860-04:00","Jun 10, 2022 @ 11:43:42.860 -04:00","-",67,"Jun 10, 2022 @ 11:43:45.511 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:43:26.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:43:26.860-04:00","Jun 10, 2022 @ 11:43:26.860 -04:00","-",67,"Jun 10, 2022 @ 11:43:31.469 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:43:17.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:43:17.860-04:00","Jun 10, 2022 @ 11:43:17.860 -04:00","-",70,"Jun 10, 2022 @ 11:43:21.434 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:43:07.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:43:07.860-04:00","Jun 10, 2022 @ 11:43:07.860 -04:00","-",68,"Jun 10, 2022 @ 11:43:11.401 -04:00"
